dataset,Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
cyp3a4,Morgan,Bayesian,4,5,0.8759840495843492,0.7305178897355857,0.8328912466843501,0.6694915254237288,0.8830155979202773,0.7688767519079975,0.6370967741935484,0.6528925619834711,0.5432275427408163,0.5429379672661143
cyp3a4,Morgan,Bayesian,5,1,0.8790728104287426,0.7326940858647086,0.827037773359841,0.6779661016949152,0.8727272727272727,0.7692070637570512,0.6201550387596899,0.6477732793522267,0.5343804526839637,0.5334498971182446
cyp3a4,Morgan,Bayesian,5,2,0.8774072443563969,0.7300526499835677,0.8330019880715706,0.692090395480226,0.8761904761904762,0.7787188280648376,0.6314432989690721,0.660377358490566,0.550981468210326,0.5499648509894979
cyp3a4,Morgan,Bayesian,5,3,0.861341868707308,0.7241086077017099,0.8309018567639257,0.6628895184135978,0.8822510822510823,0.7647450523104385,0.6324324324324324,0.6473029045643154,0.5364322507520612,0.5361757355282584
cyp3a4,Morgan,Bayesian,5,4,0.8732864868842207,0.714960887048627,0.8269230769230769,0.6543909348441926,0.8796536796536797,0.7587077130013279,0.6243243243243243,0.6390041493775933,0.5255135174445128,0.5252622234230409
cyp3a4,Morgan,Bayesian,5,5,0.8864769066572669,0.7450981069691904,0.8322281167108754,0.6807909604519774,0.878682842287695,0.7734334723385802,0.6325459317585301,0.6557823129251701,0.5457074026635164,0.5450638659149663
cyp3a4,Morgan,LogisticRegression,1,1,0.9301954166360946,0.8493518625511014,0.8595096090125911,0.8361581920903954,0.8666666666666667,0.8512757679771047,0.6577777777777778,0.736318407960199,0.6510067628618922,0.6424154628251043
cyp3a4,Morgan,LogisticRegression,1,2,0.905361117225524,0.7737392803355093,0.8290258449304175,0.7937853107344632,0.8398268398268398,0.8164816035986912,0.6030042918454935,0.6853658536585366,0.5811403191273171,0.5709723489506883
cyp3a4,Morgan,LogisticRegression,1,3,0.9104055528984708,0.8083817341191072,0.8494694960212201,0.7677053824362606,0.8744588744588745,0.8193453390611509,0.6514423076923077,0.7048114434330299,0.6083681779247795,0.60469585059749
cyp3a4,Morgan,LogisticRegression,1,4,0.91870792097421,0.8041240616552879,0.8580901856763926,0.8243626062322946,0.8683982683982684,0.8460940017423645,0.6568848758465011,0.7311557788944724,0.6439987578130146,0.636425907774811
cyp3a4,Morgan,LogisticRegression,1,5,0.9168110918544194,0.809781831634738,0.8647214854111406,0.807909604519774,0.8821490467937608,0.8442136504005624,0.6777251184834123,0.7371134020618557,0.651507474150933,0.6469810610581204
cyp3a4,Morgan,LogisticRegression,2,1,0.9127106415242008,0.8022684324391197,0.8522200132538105,0.7824858757062146,0.8735930735930736,0.8267854868110348,0.6548463356973995,0.712998712998713,0.6189614912483945,0.6145434926787696
cyp3a4,Morgan,LogisticRegression,2,2,0.9149044928705944,0.8118502075205194,0.8575215374420145,0.7740112994350282,0.8831168831168831,0.82676625853642,0.6699266503667481,0.7182175622542595,0.6264475569825148,0.6235357596644213
cyp3a4,Morgan,LogisticRegression,2,3,0.9131525698097936,0.7918963699415669,0.8381962864721485,0.8045325779036827,0.8484848484848485,0.8262164985424406,0.6187363834422658,0.6995073891625616,0.6009094431912317,0.5913651295697002
cyp3a4,Morgan,LogisticRegression,2,4,0.9114504004022416,0.8040095750220339,0.8514588859416445,0.8073654390934845,0.8649350649350649,0.8356546406791804,0.6462585034013606,0.7178841309823678,0.6258067990523092,0.6187475028385812
cyp3a4,Morgan,LogisticRegression,2,5,0.9172223364568342,0.810594271072688,0.8574270557029178,0.807909604519774,0.8726169844020797,0.8396401864879515,0.6605080831408776,0.7268106734434562,0.6375312145110471,0.6316652882421907
cyp3a4,Morgan,LogisticRegression,3,1,0.9061706654926996,0.795253825738994,0.8462557985420809,0.7853107344632768,0.8649350649350649,0.8241618719081816,0.6405529953917051,0.7055837563451777,0.6087249204095001,0.6029938082601891
cyp3a4,Morgan,LogisticRegression,3,2,0.91982048083743,0.8196607904197389,0.8588469184890656,0.7909604519774012,0.8796536796536797,0.8341290499931402,0.6682577565632458,0.7244501940491591,0.6345196318879295,0.6304723472502458
cyp3a4,Morgan,LogisticRegression,3,3,0.9209423249083304,0.7996353800057008,0.863395225464191,0.8045325779036827,0.8813852813852814,0.8420826399821238,0.6745843230403801,0.7338501291989664,0.6474327074492398,0.6429193784584685
cyp3a4,Morgan,LogisticRegression,3,4,0.9285873710802888,0.8258722311443584,0.8653846153846154,0.8356940509915014,0.8744588744588745,0.8548567594761157,0.6704545454545454,0.7440100882723834,0.6614823500754964,0.6541768902987334
cyp3a4,Morgan,LogisticRegression,3,5,0.904209382251858,0.7841542836298099,0.8315649867374005,0.768361581920904,0.8509532062391681,0.8086035812971598,0.6126126126126126,0.681704260651629,0.5759087629100146,0.569158365503154
cyp3a4,Morgan,LogisticRegression,4,1,0.916770611685866,0.8046030326901787,0.854208084824387,0.8050847457627118,0.8692640692640693,0.8365591683820838,0.6536697247706422,0.7215189873417721,0.630426000290178,0.6242113055821567
cyp3a4,Morgan,LogisticRegression,4,2,0.9091349328637464,0.7939892793070474,0.8436050364479788,0.7711864406779662,0.8658008658008658,0.8171253808522111,0.6378504672897196,0.6982097186700768,0.598809483407027,0.5939357866579097
cyp3a4,Morgan,LogisticRegression,4,3,0.9216413426045154,0.8264950794727716,0.8594164456233422,0.8073654390934845,0.8753246753246753,0.8406586054058259,0.6643356643356644,0.7289002557544757,0.6407116053606164,0.6352093037054618
cyp3a4,Morgan,LogisticRegression,4,4,0.9151637786198692,0.7801488674639371,0.8488063660477454,0.8045325779036827,0.8623376623376623,0.8329338164007719,0.6410835214446953,0.7135678391959799,0.619930515803044,0.6126406867881165
cyp3a4,Morgan,LogisticRegression,4,5,0.9146447140381282,0.8191629207694331,0.8474801061007957,0.788135593220339,0.865684575389948,0.826000500221794,0.6428571428571429,0.7081218274111675,0.6120907878180105,0.606325309409874
cyp3a4,Morgan,LogisticRegression,5,1,0.9136571526402034,0.8163272198351101,0.8422796554009278,0.7824858757062146,0.8606060606060606,0.8206168941542752,0.632420091324201,0.6994949494949495,0.6003906171171421,0.594200835231587
cyp3a4,Morgan,LogisticRegression,5,2,0.9146819282412504,0.7952946332785693,0.8508946322067594,0.8107344632768362,0.8632034632034632,0.8365577065803446,0.6449438202247191,0.718397997496871,0.6262701336804193,0.6187815155771582
cyp3a4,Morgan,LogisticRegression,5,3,0.9111315502250348,0.8146433415193153,0.8494694960212201,0.8045325779036827,0.8632034632034632,0.8333518509648065,0.6425339366515838,0.7144654088050314,0.6211456179792694,0.6139908525859037
cyp3a4,Morgan,LogisticRegression,5,4,0.920280097617208,0.7970405903643066,0.8653846153846154,0.8045325779036827,0.883982683982684,0.8433225169333528,0.6794258373205742,0.7367055771725033,0.6513141693849431,0.6471437134031075
cyp3a4,Morgan,LogisticRegression,5,5,0.931912091570465,0.8405629568445843,0.8587533156498673,0.8389830508474576,0.8648180242634316,0.8518025970988844,0.6556291390728477,0.7360594795539034,0.650697488543482,0.6416061912540503
cyp3a4,Morgan,RandomForest,1,1,0.9190989801159292,0.8202045221560491,0.8866799204771372,0.6497175141242938,0.9593073593073592,0.7894800775005777,0.8303249097472925,0.7290015847860539,0.6666262558779055,0.6587070125108623
cyp3a4,Morgan,RandomForest,1,2,0.9044659671778316,0.7802643261413177,0.8707753479125249,0.6214689265536724,0.9471861471861472,0.7672331836790452,0.7829181494661922,0.6929133858267716,0.618997932147585,0.6124485852802769
cyp3a4,Morgan,RandomForest,1,3,0.9064787903314816,0.8046726658470592,0.8793103448275862,0.6317280453257791,0.9549783549783548,0.7767152692711172,0.8109090909090909,0.7101910828025477,0.6433558961753262,0.6354556008043842
cyp3a4,Morgan,RandomForest,1,4,0.915516966508468,0.8111045779641988,0.876657824933687,0.6373937677053825,0.9497835497835496,0.7780656240325294,0.7950530035335689,0.7075471698113207,0.6367755113099487,0.6305917370174768
cyp3a4,Morgan,RandomForest,1,5,0.914654505576281,0.809004229202436,0.8773209549071618,0.6101694915254238,0.9592720970537262,0.7650611529111899,0.8212927756653993,0.700162074554295,0.6360498692536637,0.6251437723720561
cyp3a4,Morgan,RandomForest,2,1,0.912307090273192,0.8169656023151575,0.8807157057654076,0.6271186440677966,0.9584415584415584,0.775278382613688,0.8222222222222222,0.7115384615384616,0.6473611612960184,0.6380600594838338
cyp3a4,Morgan,RandomForest,2,2,0.9142196786264584,0.8057547386626286,0.873426110006627,0.6214689265536724,0.9506493506493506,0.7686345239949853,0.7942238267148014,0.6973058637083994,0.6262290452968989,0.6187897040326005
cyp3a4,Morgan,RandomForest,2,3,0.9150901978097444,0.8040342137545059,0.8779840848806366,0.6373937677053825,0.9515151515151516,0.778774567800593,0.800711743772242,0.7097791798107256,0.6403995755404359,0.6337902508426974
cyp3a4,Morgan,RandomForest,2,4,0.9085022626099112,0.7931912780182183,0.873342175066313,0.6288951841359773,0.948051948051948,0.772156269443305,0.7872340425531915,0.6992125984251969,0.6265339001288073,0.6202603073483035
cyp3a4,Morgan,RandomForest,2,5,0.9135505096495607,0.803967827623997,0.8746684350132626,0.6299435028248588,0.949740034662045,0.7734872747550611,0.7935943060498221,0.7023622047244095,0.6309864905278507,0.6243079648630694
cyp3a4,Morgan,RandomForest,3,1,0.9006138870545651,0.7725073409578144,0.873426110006627,0.6242937853107344,0.9497835497835496,0.7700285498085371,0.7921146953405018,0.69826224328594,0.6266259366427447,0.6195957316228148
cyp3a4,Morgan,RandomForest,3,2,0.9164869029275812,0.8183030721231426,0.8820410868124586,0.5903954802259888,0.9714285714285714,0.7573156791812894,0.8636363636363636,0.7013422818791947,0.6487792630823814,0.6310553989681715
cyp3a4,Morgan,RandomForest,3,3,0.920559704695682,0.8166612064984772,0.8759946949602122,0.6345609065155807,0.9497835497835496,0.7763346638816506,0.7943262411347518,0.705511811023622,0.6345670006805587,0.6282129710687578
cyp3a4,Morgan,RandomForest,3,4,0.9214598432728744,0.8152581053409033,0.8812997347480106,0.6798866855524079,0.9428571428571428,0.8006472492968149,0.7843137254901961,0.7283763277693475,0.6556541734321032,0.6529259285927358
cyp3a4,Morgan,RandomForest,3,5,0.9059963379647308,0.8026231277109073,0.8779840848806366,0.6384180790960452,0.951473136915078,0.7793828663633892,0.8014184397163121,0.710691823899371,0.64121943244136,0.6346321988012094
cyp3a4,Morgan,RandomForest,4,1,0.9162203145253992,0.8128546240784174,0.8820410868124586,0.652542372881356,0.9523809523809524,0.7883330048613164,0.8076923076923077,0.721875,0.6540285531055541,0.6480913750275131
cyp3a4,Morgan,RandomForest,4,2,0.908041675838286,0.7835968221524592,0.8621603711066932,0.596045197740113,0.9437229437229436,0.7500010190681233,0.7644927536231884,0.6698412698412698,0.5916485323939649,0.5844197113054808
cyp3a4,Morgan,RandomForest,4,3,0.9132801098806764,0.819191416650946,0.8872679045092838,0.6345609065155807,0.9645021645021644,0.7823268932119957,0.8452830188679246,0.7249190938511327,0.666488088420088,0.655825168422268
cyp3a4,Morgan,RandomForest,4,4,0.9100768919465804,0.7918358746194014,0.8680371352785146,0.6118980169971672,0.9463203463203465,0.7609543635182681,0.7769784172661871,0.6846275752773375,0.6095474379728638,0.6026745048194047
cyp3a4,Morgan,RandomForest,4,5,0.9098958180340548,0.8069939395817756,0.8740053050397878,0.6214689265536724,0.951473136915078,0.7689674824355506,0.7971014492753623,0.6984126984126984,0.6279937887686525,0.6203182478347062
cyp3a4,Morgan,RandomForest,5,1,0.909572724826962,0.8044468922048064,0.873426110006627,0.6214689265536724,0.9506493506493506,0.7686345239949853,0.7942238267148014,0.6973058637083994,0.6262290452968989,0.6187897040326005
cyp3a4,Morgan,RandomForest,5,2,0.9121799104849952,0.7998339096507064,0.8793903247183565,0.6384180790960452,0.9532467532467532,0.7801089418230853,0.8071428571428572,0.7129337539432177,0.6449312517288291,0.6379033470188512
cyp3a4,Morgan,RandomForest,5,3,0.9021007321290608,0.805410176157206,0.873342175066313,0.6175637393767706,0.9515151515151516,0.7665645798256996,0.7956204379562044,0.6953748006379585,0.6249106986386699,0.6170207107830101
cyp3a4,Morgan,RandomForest,5,4,0.9132163398452352,0.7906654303663189,0.8614058355437666,0.5892351274787535,0.9445887445887444,0.7460461576422364,0.7647058823529411,0.6656,0.5878718281223657,0.5800327262454895
cyp3a4,Morgan,RandomForest,5,5,0.9265340892400789,0.8252283249177044,0.876657824933687,0.635593220338983,0.9506065857885616,0.777302451518582,0.7978723404255319,0.7075471698113207,0.6372068218341662,0.6306608096577442
cyp3a4,Morgan,LightGBM,1,1,0.9220338983050848,0.8348477228449729,0.8893306825712393,0.6751412429378532,0.9549783549783548,0.8029603187946668,0.8213058419243986,0.7410852713178294,0.6767768141516526,0.6715619000699877
cyp3a4,Morgan,LightGBM,1,2,0.909871108176193,0.7845253841084271,0.8641484426772698,0.6440677966101694,0.9316017316017317,0.7746061415912902,0.742671009771987,0.6898638426626323,0.6059606785040138,0.6034511269810138
cyp3a4,Morgan,LightGBM,1,3,0.914469666311026,0.8199056604582364,0.889920424403183,0.6798866855524079,0.954112554112554,0.8054119579814587,0.8191126279863481,0.7430340557275542,0.6784926270816088,0.6737589761634801
cyp3a4,Morgan,LightGBM,1,4,0.9169714138552664,0.8021052840093047,0.8819628647214854,0.6628895184135978,0.9489177489177488,0.7931126210029708,0.7986348122866894,0.7244582043343654,0.6547432459045683,0.6501752876933703
cyp3a4,Morgan,LightGBM,1,5,0.9139446190602082,0.804185333493352,0.8793103448275862,0.632768361581921,0.954939341421144,0.7773386665290591,0.8115942028985508,0.7111111111111111,0.644178199908946,0.6363048479258764
cyp3a4,Morgan,LightGBM,2,1,0.909790397925991,0.8190910477822424,0.8853545394300861,0.6581920903954802,0.9549783549783548,0.7928172549494873,0.8175438596491228,0.729264475743349,0.6638358432180519,0.6576171421601609
cyp3a4,Morgan,LightGBM,2,2,0.9080074351260792,0.8054097254763121,0.8860172299536117,0.6610169491525424,0.9549783549783548,0.7945167579821749,0.8181818181818182,0.73125,0.6659993104181416,0.6599534635097318
cyp3a4,Morgan,LightGBM,2,3,0.9159167555768122,0.7989108102381012,0.876657824933687,0.6430594900849859,0.948051948051948,0.7808033057616772,0.7909407665505227,0.709375,0.6376009090728234,0.632145920382742
cyp3a4,Morgan,LightGBM,2,4,0.9094735293035576,0.7917633920395654,0.876657824933687,0.6713881019830028,0.9393939393939394,0.794164916112537,0.7719869706840391,0.7181818181818181,0.6422792809909578,0.6397247147859192
cyp3a4,Morgan,LightGBM,2,5,0.9138626149281792,0.7959769025015844,0.8693633952254642,0.6412429378531074,0.9393414211438474,0.7761095622020088,0.7643097643097643,0.6973886328725039,0.6187562103565224,0.6149031930228459
cyp3a4,Morgan,LightGBM,3,1,0.9018563357546407,0.7817292150491933,0.8707753479125249,0.6384180790960452,0.941991341991342,0.7754897182292093,0.7713310580204779,0.6986089644513137,0.6217652968097149,0.6172934883122052
cyp3a4,Morgan,LightGBM,3,2,0.914921613226698,0.8082066655655348,0.8899933730947648,0.655367231638418,0.961904761904762,0.7939778718008049,0.8405797101449275,0.7365079365079366,0.6766017499250931,0.6683349619072587
cyp3a4,Morgan,LightGBM,3,3,0.911698122462995,0.7997374865431393,0.8826259946949602,0.660056657223796,0.9506493506493506,0.7921378873539523,0.803448275862069,0.7247278382581649,0.6561269766522889,0.651046405823476
cyp3a4,Morgan,LightGBM,3,4,0.9268557693486872,0.8241572212947202,0.8872679045092838,0.7110481586402266,0.9411255411255413,0.8180376415951792,0.786833855799373,0.7470238095238095,0.6761691572349591,0.6747369195672971
cyp3a4,Morgan,LightGBM,3,5,0.9060061295028836,0.7945895112058593,0.876657824933687,0.6779661016949152,0.9376083188908144,0.7972870605215718,0.7692307692307693,0.7207207207207207,0.6440835592252733,0.6419753086419753
cyp3a4,Morgan,LightGBM,4,1,0.9160099787218432,0.8069495805144226,0.8840291583830351,0.655367231638418,0.954112554112554,0.790755400399014,0.8140350877192982,0.7261345852895149,0.65984022966352,0.6536589588325327
cyp3a4,Morgan,LightGBM,4,2,0.9049208794971506,0.7877264814044911,0.8681245858184228,0.6412429378531074,0.9376623376623376,0.775415599608887,0.7591973244147158,0.6952526799387443,0.6154203474352857,0.6118691715620699
cyp3a4,Morgan,LightGBM,4,3,0.922705811657653,0.8249986892695912,0.8859416445623343,0.6487252124645893,0.9584415584415584,0.7885208961307824,0.8267148014440433,0.726984126984127,0.6639225646819871,0.6562179414111478
cyp3a4,Morgan,LightGBM,4,4,0.9115632243110998,0.7887272205640806,0.8746684350132626,0.6458923512747875,0.9445887445887444,0.7810906767015747,0.7808219178082192,0.7069767441860465,0.6327412234818607,0.6281682643886299
cyp3a4,Morgan,LightGBM,4,5,0.9109484083854732,0.8040881491273315,0.870026525198939,0.6129943502824858,0.9488734835355286,0.7626624971375873,0.7862318840579711,0.6888888888888889,0.6158554804134325,0.6083282977663285
cyp3a4,Morgan,LightGBM,5,1,0.9130163621689046,0.8118631567725407,0.878727634194831,0.655367231638418,0.9471861471861472,0.7878799166926673,0.7918088737201365,0.7171561051004637,0.6454870765651219,0.6408446582622234
cyp3a4,Morgan,LightGBM,5,2,0.906060606060606,0.7863489600336693,0.8687872763419483,0.6186440677966102,0.9454545454545454,0.7647874514639967,0.776595744680851,0.6886792452830188,0.6131981270612755,0.606900961492919
cyp3a4,Morgan,LightGBM,5,3,0.9018996112480532,0.8081435669539279,0.8846153846153846,0.6713881019830028,0.9497835497835496,0.7985445352538932,0.8033898305084746,0.7314814814814815,0.6630534881694962,0.6587498731977828
cyp3a4,Morgan,LightGBM,5,4,0.9170376365843788,0.7987174073847243,0.8713527851458885,0.6430594900849859,0.9411255411255413,0.777945827536948,0.7694915254237288,0.7006172839506173,0.623573084153102,0.6195257206917808
cyp3a4,Morgan,LightGBM,5,5,0.9279807890021444,0.8375448594399404,0.8812997347480106,0.6694915254237288,0.9462738301559792,0.795941147334199,0.7926421404682275,0.7258805513016845,0.6545925249891087,0.6508139378447464
cyp3a4,Morgan,XGBoost,1,1,0.93129356519187,0.8520751253115696,0.8972829688535454,0.692090395480226,0.96017316017316,0.8151850232638851,0.8419243986254296,0.7596899224806202,0.7005604216122622,0.6951622425799289
